rank,num_parameters,best_epoch,best_val_ssim,best_val_psnr,best_val_mae,best_val_loss,config_id,experiment_name,seed,model_name,channels,normalization,activation,group_count,upsampling,family_specific_config,lr,weight_decay,loss_name,l1_weight,ssim_weight,epochs,validation_rate,batch_size,num_workers,mixed_precision,deterministic,monitor,mode_monitor,min_delta,patience,tie_breaker,mode_tie_breaker
11,7763395,96,0.8616101145744324,21.647911071777344,0.0780005231499672,0.09007837893306345,b78547701257,illumination_guided_unet_grid_seed_0_screening_part_21,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
12,7763395,81,0.8613277673721313,21.56583023071289,0.077814981341362,0.08998643293760825,4a2cc4efea1a,illumination_guided_unet_grid_seed_0_screening_part_20,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
13,1927363,91,0.8609840273857117,21.589265823364258,0.07843363285064697,0.09055011006801025,0f47889b92ee,illumination_guided_unet_grid_seed_0_screening_part_12,0,illumination_guided_unet,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
14,1927363,73,0.8586235046386719,21.357404708862305,0.0806243047118187,0.09277474577876105,0a2a457fa87a,illumination_guided_unet_grid_seed_0_screening_part_12,0,illumination_guided_unet,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
15,1927363,63,0.8574963212013245,21.403173446655273,0.07976917922496796,0.09231608674146127,9f61ba27e37a,illumination_guided_unet_grid_seed_0_screening_part_13,0,illumination_guided_unet,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
16,1927363,100,0.8566067814826965,21.35991096496582,0.07884996384382248,0.09175859737223473,20a1e03f8c48,illumination_guided_unet_grid_seed_0_screening_part_12,0,illumination_guided_unet,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
17,7763395,95,0.8554612994194031,21.295204162597656,0.07990401983261108,0.09283095598220825,3b2cfad241e3,illumination_guided_unet_grid_seed_0_screening_part_21,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
18,1927363,61,0.8551775217056274,21.491254806518555,0.07785903662443161,0.09125172681566598,875eabb5104c,illumination_guided_unet_grid_seed_0_screening_part_13,0,illumination_guided_unet,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
19,482915,140,0.8548421263694763,21.3922176361084,0.07884278148412704,0.09210581300051315,7d719b77a86a,illumination_guided_unet_grid_seed_0_screening_part_04,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
20,1927363,61,0.8544564247131348,21.223419189453125,0.07984139770269394,0.09298185809798863,03c00b8fe711,illumination_guided_unet_grid_seed_0_screening_part_13,0,illumination_guided_unet,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
21,7763395,76,0.8540300726890564,21.30869483947754,0.08017854392528534,0.09333683399186618,1ad43ed2f74b,illumination_guided_unet_grid_seed_0_screening_part_21,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
22,482915,137,0.8540271520614624,21.6284236907959,0.07722058147192001,0.09097103671967119,7b21dd096d60,illumination_guided_unet_grid_seed_0_screening_part_04,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
23,7763395,88,0.8538438677787781,21.25591468811035,0.07965372502803802,0.09295420856147572,8f17359f2b9f,illumination_guided_unet_grid_seed_0_screening_part_20,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
24,1927363,65,0.8537847399711609,21.41429328918457,0.07817193865776062,0.09178060314793518,97cfd571a44f,illumination_guided_unet_grid_seed_0_screening_part_12,0,illumination_guided_unet,"[32, 64, 128, 256]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
25,482915,118,0.8529515266418457,21.4716854095459,0.07718341797590256,0.09115641974452612,5ddaa4c9c0e2,illumination_guided_unet_grid_seed_0_screening_part_04,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
26,482915,133,0.8523555397987366,21.536788940429688,0.07804398238658905,0.09196408395318018,a808358713cd,illumination_guided_unet_grid_seed_0_screening_part_05,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
27,7763395,73,0.8522966504096985,21.490148544311523,0.07810283452272415,0.09202292982650839,e204665a1ed7,illumination_guided_unet_grid_seed_0_screening_part_20,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
28,482915,125,0.8516560196876526,21.164342880249023,0.08081622421741486,0.09432177634342857,69078c1a654c,illumination_guided_unet_grid_seed_0_screening_part_05,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
29,482915,125,0.8512974977493286,21.485862731933594,0.07716982066631317,0.09147634907909062,4ac08cf25243,illumination_guided_unet_grid_seed_0_screening_part_04,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
30,482915,95,0.8505169749259949,21.04523468017578,0.0824032574892044,0.09581920267015263,578dab7489a0,illumination_guided_unet_grid_seed_0_screening_part_05,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
31,482915,113,0.8505100011825562,21.475101470947266,0.07803940027952194,0.09232952380957811,aa0ff28523ca,illumination_guided_unet_grid_seed_0_screening_part_04,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
32,482915,123,0.8499050140380859,21.4747257232666,0.07832330465316772,0.09267761396325153,254000fd4f89,illumination_guided_unet_grid_seed_0_screening_part_05,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
33,1927363,118,0.8497628569602966,21.1788387298584,0.07843374460935593,0.09279442243817923,cc86ba09862f,illumination_guided_unet_grid_seed_0_screening_part_10,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
34,482915,124,0.8496747612953186,21.445589065551758,0.07847388088703156,0.09284414469763852,effb941d0970,illumination_guided_unet_grid_seed_0_screening_part_05,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
35,482915,141,0.849320650100708,21.36887550354004,0.07831797748804092,0.09279026523016501,b2dc8c2f1dbb,illumination_guided_unet_grid_seed_0_screening_part_04,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
36,482915,109,0.8489682674407959,21.43031883239746,0.07808041572570801,0.09267066753860834,58a46608a98e,illumination_guided_unet_grid_seed_0_screening_part_05,0,illumination_guided_unet,"[16, 32, 64, 128]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
37,7763395,46,0.8478689193725586,20.854982376098633,0.08443886786699295,0.09797729487004488,523126118437,illumination_guided_unet_grid_seed_0_screening_part_20,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",group,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
38,7763395,118,0.8431949615478516,20.097726821899414,0.08904910832643509,0.10260030605654785,4279840378c0,illumination_guided_unet_grid_seed_0_screening_part_16,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",batch,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
39,7763395,87,0.843039333820343,20.707246780395508,0.08338294178247452,0.09809848407040471,b951066412cf,illumination_guided_unet_grid_seed_0_screening_part_19,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
40,1927363,93,0.8423962593078613,20.535499572753906,0.08447138965129852,0.09909787169401196,64e96d7c9d24,illumination_guided_unet_grid_seed_0_screening_part_10,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
41,7763395,63,0.8393704891204834,20.248899459838867,0.08715413510799408,0.10184920773557994,1c79ab5183d7,illumination_guided_unet_grid_seed_0_screening_part_18,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
42,7763395,49,0.839238703250885,20.1875,0.0871611163020134,0.1018811507501464,f66694122785,illumination_guided_unet_grid_seed_0_screening_part_19,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
43,7763395,56,0.8390299677848816,20.37098503112793,0.08587300777435303,0.1008924038513847,39a7f802f41b,illumination_guided_unet_grid_seed_0_screening_part_18,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
44,482915,96,0.838611364364624,20.29203987121582,0.08727551251649857,0.10209813638441805,17ace30d590f,illumination_guided_unet_grid_seed_0_screening_part_03,0,illumination_guided_unet,"[16, 32, 64, 128]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
45,482915,106,0.8378647565841675,20.36490821838379,0.08507788926362991,0.10048937203659528,a14aa0f3e36f,illumination_guided_unet_grid_seed_0_screening_part_03,0,illumination_guided_unet,"[16, 32, 64, 128]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
46,7763395,37,0.8376043438911438,20.175350189208984,0.08754852414131165,0.10251796699088553,02d784a90088,illumination_guided_unet_grid_seed_0_screening_part_19,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
47,1927363,56,0.8376027941703796,20.345670700073242,0.08563321083784103,0.10098598681498265,a9b1eed07a75,illumination_guided_unet_grid_seed_0_screening_part_11,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
48,1927363,61,0.8369544744491577,20.352783203125,0.08536095917224884,0.1008978907180869,7a521ca06f29,illumination_guided_unet_grid_seed_0_screening_part_11,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
49,482915,137,0.8362011313438416,20.32538414001465,0.08632983267307281,0.10182362859663756,7e18d3138367,illumination_guided_unet_grid_seed_0_screening_part_03,0,illumination_guided_unet,"[16, 32, 64, 128]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
50,7763395,82,0.8353522419929504,20.360454559326172,0.08549332618713379,0.10132420646107715,2e98a386a550,illumination_guided_unet_grid_seed_0_screening_part_19,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
51,1927363,57,0.8352032899856567,20.239696502685547,0.08660609275102615,0.10224423006824825,9f16ed356a44,illumination_guided_unet_grid_seed_0_screening_part_10,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
52,482915,123,0.8350433111190796,20.42719268798828,0.08408383280038834,0.1002584034981935,34486b0c6555,illumination_guided_unet_grid_seed_0_screening_part_03,0,illumination_guided_unet,"[16, 32, 64, 128]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
53,482915,126,0.8349602818489075,20.303359985351562,0.08525948971509933,0.10121554460214532,c6ecb4b391bb,illumination_guided_unet_grid_seed_0_screening_part_03,0,illumination_guided_unet,"[16, 32, 64, 128]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
54,482915,140,0.8349262475967407,20.473583221435547,0.08481141179800034,0.10086388885974884,a25f9be87a66,illumination_guided_unet_grid_seed_0_screening_part_03,0,illumination_guided_unet,"[16, 32, 64, 128]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
55,1927363,84,0.8348564505577087,20.442848205566406,0.08511849492788315,0.10112351092739381,360a6bbeda76,illumination_guided_unet_grid_seed_0_screening_part_11,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
56,1927363,43,0.8341991305351257,20.088422775268555,0.08829440176486969,0.10379570333854012,fcd2a3733f14,illumination_guided_unet_grid_seed_0_screening_part_10,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
57,7760451,171,0.8340094089508057,19.80338478088379,0.08983917534351349,0.10506945729687595,5be57beae928,illumination_guided_unet_grid_seed_0_screening_part_14,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",none,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
58,7763395,52,0.8339679837226868,20.14447021484375,0.08722415566444397,0.10298571800408156,e0272c846c5c,illumination_guided_unet_grid_seed_0_screening_part_19,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
59,1927363,46,0.8338099718093872,20.250646591186523,0.08753480762243271,0.10326585227596587,ba8f6b40f946,illumination_guided_unet_grid_seed_0_screening_part_11,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
60,1927363,45,0.8337982892990112,20.15528106689453,0.08752543479204178,0.1032606823288876,3b22c2e9a040,illumination_guided_unet_grid_seed_0_screening_part_10,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
61,1927363,45,0.8335842490196228,20.217267990112305,0.08715276420116425,0.10300535255152246,d3dd12ba6649,illumination_guided_unet_grid_seed_0_screening_part_11,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
62,1927363,60,0.8335739374160767,20.22842788696289,0.0858171358704567,0.10193891715312349,b8c8904e25bd,illumination_guided_unet_grid_seed_0_screening_part_11,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
63,1927363,46,0.8333041071891785,20.1859188079834,0.08718612045049667,0.10308809373257817,530719dcae97,illumination_guided_unet_grid_seed_0_screening_part_10,0,illumination_guided_unet,"[32, 64, 128, 256]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
64,7763395,37,0.8330956101417542,20.131656646728516,0.08853469789028168,0.10420861689076907,52ef25b125d4,illumination_guided_unet_grid_seed_0_screening_part_18,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
65,7763395,93,0.8328373432159424,19.658906936645508,0.09236206114292145,0.1073221793209297,2f22c7c85c51,illumination_guided_unet_grid_seed_0_screening_part_16,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",batch,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""luminance"", ""illumination_smoothing_kernel_size"": 9, ""illumination_smoothing_sigma"": 1.5}}",0.001,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
66,482915,77,0.832645058631897,20.119327545166016,0.08751974999904633,0.10348678779774818,8c5b67a9f5dd,illumination_guided_unet_grid_seed_0_screening_part_03,0,illumination_guided_unet,"[16, 32, 64, 128]",instance,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0005,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
67,7763395,60,0.8323624134063721,19.655771255493164,0.092612124979496,0.10761723775362624,cbb446ae92e7,illumination_guided_unet_grid_seed_0_screening_part_17,0,illumination_guided_unet,"[32, 64, 128, 256, 512]",batch,leaky_relu,8,transposed,"{""model"": {""illumination_method"": ""max_rgb"", ""illumination_smoothing_kernel_size"": 0, ""illumination_smoothing_sigma"": 1.5}}",0.0003,0.0001,l1_ssim,0.8,0.2,999,1,16,4,True,False,ssim,max,0.0001,15,psnr,max
